"STATION","NAME","DATE","AWND","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","WDF2","WDF5","WSF2","WSF5","WT01","WT02","WT03","WT04","WT05","WT06","WT07","WT08","WT09","WT11","WT13","WT14","WT16","WT21"
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2013-05-12","6.04",,"0.00","0.0","0.0","67","82","53","   30","   30","15.0","19.9",,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2013-05-13","4.03",,"0.00","0.0","0.0","67","84","48","  150","  140","13.0","18.1",,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2013-05-14","9.62",,"0.00","0.0","0.0","71","86","54","  160","  160","21.0","28.0","    1",,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2013-05-15","13.65",,"0.03","0.0","0.0","76","86","69","  160","  160","25.1","33.1","    1",,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2013-05-16","13.20",,"0.00","0.0","0.0","79","93","72","  190","  180","25.1","36.9","    1",,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2013-05-17","11.86",,"0.00","0.0","0.0","81","93","74","  140","  140","19.9","25.1",,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2013-05-18","13.42",,"0.00","0.0","0.0","81","95","71","  160","  150","23.9","33.1",,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2013-05-19","13.87",,"0.00","0.0","0.0","81","92","72","  160","  150","23.0","31.1",,,,,,,,"    1",,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2013-05-20","13.65",,"0.00","0.0","0.0","81","93","72","  150","  150","23.9","31.1",,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2013-05-21","12.75",,"0.00","0.0","0.0","81","91","69","   20","  190","25.1","31.1",,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2013-05-22","4.92",,"0.00","0.0","0.0","75","92","56","  130","  130","14.1","17.0","    1",,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2013-05-23","9.17",,"0.00","0.0","0.0","81","91","74","  140","  140","18.1","23.0","    1",,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2013-05-24","6.71",,"3.13","0.0","0.0","78","84","69","  260","  260","28.0","38.0",,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2013-05-25","5.82",,"0.60","0.0","0.0","73","80","70","  150","  150","19.9","25.9","    1",,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2013-05-26","10.07",,"0.25","0.0","0.0","77","87","71","  170","  170","25.9","35.1",,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2013-05-27","11.86",,"0.00","0.0","0.0","78","90","69","  160","  150","21.0","28.0","    1",,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2013-05-28","14.32",,"0.00","0.0","0.0","80","90","74","  160","  150","23.0","31.1",,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2013-05-29","16.78",,"0.00","0.0","0.0","80","88","74","  150","  150","29.1","36.0",,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2013-05-30","14.09",,"0.00","0.0","0.0","81","91","76","  170","  190","23.0","29.1",,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2013-05-31","13.42",,"0.00","0.0","0.0","83","92","77","  160","  150","21.0","28.0",,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2013-06-01","10.07",,"0.00","0.0","0.0","84","94","76","  180","  200","23.0","32.0",,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2013-06-02","7.61",,"0.08","0.0","0.0","80","87","65","   20","   20","19.9","25.1",,,"    1",,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2013-06-03","2.24",,"0.00","0.0","0.0","76","93","61","  180","  140","10.1","14.1",,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2013-06-04","7.16",,"0.00","0.0","0.0","79","94","65","  150","  120","14.1","21.0","    1",,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2013-06-05","5.82",,"0.00","0.0","0.0","80","94","64","  150","  150","21.9","25.9",,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2013-06-06","6.04",,"0.00","0.0","0.0","81","96","67","   30","   30","23.9","30.0",,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2013-06-07","6.04",,"0.00","0.0","0.0","78","87","64","   20","   30","15.0","19.9",,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2013-06-08","5.14",,"0.00","0.0","0.0","75","92","58","  150","  150","19.9","25.1",,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2013-06-09","5.14",,"0.06","0.0","0.0","80","90","70","  330","  320","25.1","36.0",,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2013-06-10","5.14",,"0.00","0.0","0.0","80","96","67","  160","  150","17.0","21.9","    1",,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2013-06-11","6.93",,"0.00","0.0","0.0","82","95","71","  160","  170","25.1","33.1","    1",,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2013-06-12","9.17",,"0.00","0.0","0.0","81","95","72","  150","  160","18.1","23.0","    1",,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2013-06-13","6.26",,"0.00","0.0","0.0","82","96","73","  200","  190","23.9","31.1","    1",,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2013-06-14","3.80",,"0.00","0.0","0.0","81","93","72","  130","  130","14.1","18.1",,,"    1",,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2013-06-15","5.37",,"0.00","0.0","0.0","83","91","77","  180","  180","13.0","17.0",,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2013-06-16","8.95",,"0.00","0.0","0.0","84","97","75","  170","  190","17.0","21.9",,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2013-06-17","10.07",,"0.00","0.0","0.0","87","98","77","  200","  190","19.9","23.9",,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2013-06-18","5.82",,"0.06","0.0","0.0","84","95","72","  350","  350","17.0","21.0",,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2013-06-19","7.83",,"0.00","0.0","0.0","85","97","73","  190","  200","19.9","25.9",,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2013-06-20","10.96",,"0.00","0.0","0.0","86","98","73","  150","  170","21.0","28.0",,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2013-06-21","10.74",,"0.00","0.0","0.0","86","98","75","  180","  150","23.0","33.1",,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2013-06-22","11.41",,"0.00","0.0","0.0","86","98","74","  160","  140","19.9","28.0",,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2013-06-23","11.86",,"0.00","0.0","0.0","86","97","74","  180","  180","21.0","25.9",,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2013-06-24","12.97",,"0.00","0.0","0.0","86","100","75","  150","  140","25.1","31.1","    1",,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2013-06-25","14.09",,"0.00","0.0","0.0","87","100","77","  180","  190","23.9","30.0",,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2013-06-26","12.30",,"0.00","0.0","0.0","87","101","78","  180","  160","21.9","25.1",,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2013-06-27","7.38",,"0.00","0.0","0.0","88","102","76","  180","  180","13.0","16.1",,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2013-06-28","4.92",,"0.00","0.0","0.0","89","105","75","  210","  230","15.0","18.1",,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2013-06-29","6.93",,"0.00","0.0","0.0","91","107","72","   30","   20","19.9","23.9",,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2013-06-30","5.82",,"0.55","0.0","0.0","86","96","72","   70","  300","17.0","21.0",,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2013-07-01","8.50",,"0.00","0.0","0.0","83","91","67","  350","   20","23.0","29.1",,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2013-07-02","5.59",,"0.00","0.0","0.0","78","94","63","  360","   40","18.1","29.1",,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2013-07-03","3.58",,"0.00","0.0","0.0","80","95","60","   20","  120","14.1","19.9",,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2013-07-04","3.58",,"0.00","0.0","0.0","80","96","63","  150","  150","14.1","18.1",,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2013-07-05","5.37",,"0.00","0.0","0.0","83","98","65","  140","  140","18.1","21.9",,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2013-07-06","6.04",,"0.00","0.0","0.0","84","99","67","  150","  140","23.0","30.0",,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2013-07-07","5.37",,"0.00","0.0","0.0","86","100","71","  140","  140","30.0","36.9",,,"    1",,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2013-07-08","9.62",,"0.02","0.0","0.0","82","93","76","  180","  150","18.1","23.0",,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2013-07-09","8.28",,"0.00","0.0","0.0","85","99","74","  140","  150","18.1","23.0",,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2013-07-10","6.93",,"0.00","0.0","0.0","86","100","71","  160","  140","17.0","25.9",,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2013-07-11","7.16",,"0.00","0.0","0.0","87","100","73","  190","  180","16.1","21.9",,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2013-07-12","5.82",,"0.00","0.0","0.0","88","102","72","  150","  130","14.1","19.9",,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2013-07-13","4.25",,"0.00","0.0","0.0","89","104","70","   30","   60","14.1","19.9",,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2013-07-14","8.50",,"0.00","0.0","0.0","88","97","74","   40","   40","25.1","30.0",,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2013-07-15","7.16",,"0.31","0.0","0.0","77","83","71","  120","  110","17.0","21.9","    1",,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2013-07-16","8.28",,"0.00","0.0","0.0","79","95","71","   70","   70","23.9","30.0",,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2013-07-17","6.26",,"0.65","0.0","0.0","79","92","72","  170","  180","31.1","38.9",,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2013-07-18","4.47",,"0.00","0.0","0.0","80","95","72","  180","  180","23.0","30.0",,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2013-07-19","4.03",,"0.00","0.0","0.0","81","96","69","  120","  120","23.9","31.1",,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2013-07-20","5.82",,"0.00","0.0","0.0","82","94","71","  150","  120","21.0","23.9",,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2013-07-21","7.61",,"0.06","0.0","0.0","81","96","72","  200","  210","23.9","31.1",,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2013-07-22","11.86",,"0.00","0.0","0.0","84","98","77","  150","  140","21.0","25.9",,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2013-07-23","11.63",,"0.00","0.0","0.0","87","99","77","  190","  210","21.0","28.0",,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2013-07-24","8.05",,"0.00","0.0","0.0","86","97","75","  190","  200","17.0","21.9",,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2013-07-25","6.49",,"0.00","0.0","0.0","85","100","73","  180","  180","16.1","21.9","    1",,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2013-07-26","9.17",,"0.37","0.0","0.0","87","100","74","   10","  360","36.9","59.1",,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2013-07-27","7.83",,"0.03","0.0","0.0","83","89","74","   10","   20","17.0","23.0",,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2013-07-28","7.83",,"0.00","0.0","0.0","83","98","75","  160","  170","17.0","21.9",,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2013-07-29","11.86",,"0.00","0.0","0.0","87","101","76","  180","  180","23.0","29.1",,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2013-07-30","10.96",,"0.00","0.0","0.0","87","102","76","  170","  150","19.9","25.9",,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2013-07-31","6.93",,"0.00","0.0","0.0","87","103","75","  200","  180","16.1","19.9",,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2013-08-01","5.14",,"0.00","0.0","0.0","88","103","75","   80","  180","13.0","16.1",,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2013-08-02","7.83",,"0.00","0.0","0.0","88","102","74","  160","  170","19.9","23.9",,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2013-08-03","9.84",,"0.00","0.0","0.0","88","101","74","  150","  150","19.9","25.1",,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2013-08-04","8.28",,"0.00","0.0","0.0","88","100","75","  170","  150","18.1","25.1",,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2013-08-05","10.51",,"0.00","0.0","0.0","88","103","72","  170","  160","19.9","28.0",,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2013-08-06","10.96",,"0.00","0.0","0.0","89","104","74","  180","  180","19.9","30.0",,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2013-08-07","11.18",,"0.00","0.0","0.0","89","105","78","  170","  170","23.0","29.1",,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2013-08-08","10.51",,"0.00","0.0","0.0","90","105","77","  170","  150","18.1","25.1",,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2013-08-09","5.37",,"0.00","0.0","0.0","87","103","72","  170","  160","15.0","19.9","    1",,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2013-08-10","5.82",,"0.02","0.0","0.0","89","104","72","  360","  360","11.0","21.0",,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2013-08-11","5.14",,"0.00","0.0","0.0","85","100","73","  140","  140","25.9","31.1",,,"    1",,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2013-08-12","7.61",,"0.00","0.0","0.0","85","100","72","  180","  150","17.0","23.9",,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2013-08-13","7.83",,"0.00","0.0","0.0","88","102","77","  170","  180","17.0","21.9",,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2013-08-14","8.05",,"0.00","0.0","0.0","88","103","76","   20","   20","21.0","25.1",,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2013-08-15","5.82",,"1.43","0.0","0.0","84","96","72","  350","  300","23.9","31.1",,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2013-08-16","4.70",,"0.00","0.0","0.0","81","97","72","   20","   20","16.1","19.9","    1",,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2013-08-17","6.49",,"0.00","0.0","0.0","81","95","69","   20","   20","17.0","21.9",,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2013-08-18","2.68",,"0.00","0.0","0.0","80","96","64","   50","   50","14.1","21.9",,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2013-08-19","2.46",,"0.00","0.0","0.0","81","97","67","  150","  130","15.0","21.9","    1",,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2013-08-20","5.82",,"0.00","0.0","0.0","82","96","67","  140","  130","21.9","28.0",,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2013-08-21","4.47",,"0.00","0.0","0.0","82","96","71","  140","  140","21.9","25.9",,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2013-08-22","3.36",,"0.00","0.0","0.0","83","98","70","  160","  150","23.0","31.1",,,"    1",,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2013-08-23","2.91",,"0.00","0.0","0.0","84","98","71","  160","  170","14.1","17.0",,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2013-08-24","3.80",,"0.17","0.0","0.0","86","100","73","   70","   70","32.0","36.9",,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2013-08-25","6.71",,"0.00","0.0","0.0","83","95","73","  110","   80","21.0","25.9",,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2013-08-26","8.95",,"0.03","0.0","0.0","83","90","73","   90","   70","23.0","25.9","    1",,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2013-08-27","5.82",,"0.00","0.0","0.0","78","87","71","  130","  140","17.0","21.9",,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2013-08-28","4.25",,"0.00","0.0","0.0","80","96","68","  130","  100","13.0","19.9",,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2013-08-29","2.01",,"0.00","0.0","0.0","85","101","70","  200","   90","8.9","16.1",,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2013-08-30","4.92",,"0.00","0.0","0.0","87","104","72","  190","  190","14.1","17.0",,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2013-08-31","6.49",,"0.00","0.0","0.0","88","102","73","  190","  190","14.1","19.9",,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2013-09-01","7.16",,"0.00","0.0","0.0","87","100","73","  180","  130","13.0","19.9",,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2013-09-02","5.37",,"0.00","0.0","0.0","87","101","73","  120","  180","14.1","19.9",,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2013-09-03","3.58",,"0.00","0.0","0.0","87","102","72","  120","  120","13.0","16.1",,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2013-09-04","5.59",,"1.31","0.0","0.0","88","101","73","   20","   20","32.0","45.0",,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2013-09-05","3.13",,"0.00","0.0","0.0","81","97","71","  140","  150","23.0","30.0",,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2013-09-06","2.91",,"0.00","0.0","0.0","83","96","72","  150","  160","18.1","21.9",,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2013-09-07","3.80",,"1.03","0.0","0.0","82","97","72","  180","  190","33.1","51.0",,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2013-09-08","4.47",,"0.00","0.0","0.0","78","91","71","  150","  150","21.0","25.1",,,"    1",,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2013-09-09","3.80",,"0.14","0.0","0.0","78","90","69","  120","  130","28.0","35.1",,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2013-09-10","4.92",,"0.04","0.0","0.0","77","91","71","  140","  150","23.0","29.1",,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2013-09-11","4.25",,"0.00","0.0","0.0","80","93","73","  130","  110","14.1","18.1",,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2013-09-12","2.91",,"0.00","0.0","0.0","81","94","69","   90","   70","13.0","16.1","    1",,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2013-09-13","4.03",,"0.00","0.0","0.0","82","96","69","  130","  120","15.0","19.9",,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2013-09-14","3.36",,"0.00","0.0","0.0","81","94","68","  140","  140","19.9","25.1",,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2013-09-15","3.80",,"0.00","0.0","0.0","82","93","71","   90","   80","13.0","21.0","    1",,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2013-09-16","4.70",,"0.03","0.0","0.0","81","92","72","  110","  110","16.1","25.1",,,"    1",,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2013-09-17","4.25",,"0.00","0.0","0.0","80","92","72","  170","  180","19.9","23.0","    1",,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2013-09-18","5.14",,"0.00","0.0","0.0","81","94","71","  140","  120","15.0","19.9","    1",,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2013-09-19","4.92",,"0.03","0.0","0.0","81","94","74","  140","  140","19.9","28.0",,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2013-09-20","9.84",,"1.30","0.0","0.0","78","82","72","   10","   10","23.9","30.0",,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2013-09-21","13.42",,"0.00","0.0","0.0","74","84","59","   10","  360","23.0","28.0",,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2013-09-22","5.82",,"0.00","0.0","0.0","69","84","56","   30","   20","16.1","21.9",,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2013-09-23","1.12",,"0.00","0.0","0.0","70","90","55","  220","  140","6.9","12.1",,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2013-09-24","3.36",,"0.00","0.0","0.0","76","96","61","   10","   10","15.0","25.1",,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2013-09-25","3.36",,"0.00","0.0","0.0","78","96","63","  180","  180","12.1","14.1",,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2013-09-26","7.38",,"0.00","0.0","0.0","77","91","61","  150","  150","16.1","25.1",,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","2013-09-27","8.72",,"0.06","0.0","0.0","82","91","75","  140","  140","23.9","31.1",,,,,,,,,,,,,,
